sensor_id,property_key,property_ts,property_value
6,inpr,2025-06-18 16:39:11.000000,34.342262
7,dspr,2025-06-18 16:39:11.000000,141.2514
1,inpr,2025-06-18 16:39:11.000000,29.435339
2,dspr,2025-06-18 16:39:11.000000,153.58432
6,brtm,2025-06-18 16:39:11.000000,5140.7974
1,vbam,2025-06-18 16:39:11.000000,163.07492
7,brtm,2025-06-18 16:39:11.000000,4987.029
5,dspr,2025-06-18 16:39:11.000000,50.771402
0,vbam,2025-06-18 16:39:11.000000,23.712816
4,dstm,2025-06-18 16:39:11.000000,11620.324
7,inpr,2025-06-18 16:39:11.000000,33.079166
2,brtm,2025-06-18 16:39:11.000000,5998.7134
3,brtm,2025-06-18 16:39:11.000000,3227.4055
3,inpr,2025-06-18 16:39:11.000000,18.625116
9,dstm,2025-06-18 16:39:11.000000,20756.994
0,dstm,2025-06-18 16:39:11.000000,10115.041
2,vbam,2025-06-18 16:39:11.000000,243.12923
4,intm,2025-06-18 16:39:11.000000,811.7975
0,intm,2025-06-18 16:39:11.000000,660.0042
1,brtm,2025-06-18 16:39:11.000000,4543.4326
5,brtm,2025-06-18 16:39:11.000000,3812.1042
0,brtm,2025-06-18 16:39:11.000000,2010.0149
7,dstm,2025-06-18 16:39:11.000000,18549.914
5,vbam,2025-06-18 16:39:11.000000,122.844894
5,dstm,2025-06-18 16:39:11.000000,15220.962
2,dstm,2025-06-18 16:39:11.000000,21416.354
1,dspr,2025-06-18 16:39:11.000000,135.84375
7,vbam,2025-06-18 16:39:11.000000,187.47693
4,dspr,2025-06-18 16:39:11.000000,111.4367
1,intm,2025-06-18 16:39:11.000000,1383.8379
6,dstm,2025-06-18 16:39:11.000000,18985.592
9,intm,2025-06-18 16:39:11.000000,1733.1423
0,inpr,2025-06-18 16:39:11.000000,8.625122
3,dspr,2025-06-18 16:39:11.000000,59.90038
6,intm,2025-06-18 16:39:11.000000,1554.5134
8,vbam,2025-06-18 16:39:11.000000,139.40959
3,intm,2025-06-18 16:39:11.000000,1007.83014
8,dspr,2025-06-18 16:39:11.000000,130.59935
9,dspr,2025-06-18 16:39:11.000000,150.7474
4,inpr,2025-06-18 16:39:11.000000,12.989178
9,brtm,2025-06-18 16:39:11.000000,5765.998
6,vbam,2025-06-18 16:39:11.000000,195.93565
7,intm,2025-06-18 16:39:11.000000,1510.5797
8,inpr,2025-06-18 16:39:11.000000,25.901518
6,dspr,2025-06-18 16:39:11.000000,143.12592
5,inpr,2025-06-18 16:39:11.000000,23.427998
9,vbam,2025-06-18 16:39:11.000000,230.32767
8,brtm,2025-06-18 16:39:11.000000,4113.2285
4,vbam,2025-06-18 16:39:11.000000,52.93808
2,intm,2025-06-18 16:39:11.000000,1799.6324
1,dstm,2025-06-18 16:39:11.000000,17293.059
8,intm,2025-06-18 16:39:11.000000,1260.9224
3,vbam,2025-06-18 16:39:11.000000,90.6809
2,inpr,2025-06-18 16:39:11.000000,41.389435
4,brtm,2025-06-18 16:39:11.000000,2541.2913
8,dstm,2025-06-18 16:39:11.000000,16074.148
5,intm,2025-06-18 16:39:11.000000,1174.8868
9,inpr,2025-06-18 16:39:11.000000,39.477844
3,dstm,2025-06-18 16:39:11.000000,13564.316
9,dspr,2025-06-18 16:39:10.000000,131.78152
4,inpr,2025-06-18 16:39:10.000000,24.39275
8,dspr,2025-06-18 16:39:10.000000,107.90731
5,brtm,2025-06-18 16:39:10.000000,4799.5034
3,dspr,2025-06-18 16:39:10.000000,70.17138
7,brtm,2025-06-18 16:39:10.000000,3296.1006
4,intm,2025-06-18 16:39:10.000000,1208.4435
0,inpr,2025-06-18 16:39:10.000000,25.26561
7,inpr,2025-06-18 16:39:10.000000,19.189398
7,dspr,2025-06-18 16:39:10.000000,120.63818
2,dstm,2025-06-18 16:39:10.000000,19648.44
3,intm,2025-06-18 16:39:10.000000,1489.2836
8,inpr,2025-06-18 16:39:10.000000,10.610978
8,intm,2025-06-18 16:39:10.000000,729.0775
4,dspr,2025-06-18 16:39:10.000000,128.36026
9,vbam,2025-06-18 16:39:10.000000,144.74417
0,dstm,2025-06-18 16:39:10.000000,15854.805
5,intm,2025-06-18 16:39:10.000000,1457.001
6,dspr,2025-06-18 16:39:10.000000,152.71509
6,dstm,2025-06-18 16:39:10.000000,21214.326
9,inpr,2025-06-18 16:39:10.000000,26.698105
4,brtm,2025-06-18 16:39:10.000000,3929.5522
7,vbam,2025-06-18 16:39:10.000000,94.45978
1,dstm,2025-06-18 16:39:10.000000,18982.81
2,intm,2025-06-18 16:39:10.000000,1621.3552
7,intm,2025-06-18 16:39:10.000000,1027.4573
1,brtm,2025-06-18 16:39:10.000000,5139.8154
8,brtm,2025-06-18 16:39:10.000000,2251.7712
7,dstm,2025-06-18 16:39:10.000000,13758.951
1,inpr,2025-06-18 16:39:10.000000,34.334198
1,intm,2025-06-18 16:39:10.000000,1554.233
2,inpr,2025-06-18 16:39:10.000000,36.26396
6,inpr,2025-06-18 16:39:10.000000,40.80372
8,dstm,2025-06-18 16:39:10.000000,10800.02
3,brtm,2025-06-18 16:39:10.000000,4912.4927
2,brtm,2025-06-18 16:39:10.000000,5374.743
2,vbam,2025-06-18 16:39:10.000000,208.80492
3,inpr,2025-06-18 16:39:10.000000,32.4669
6,vbam,2025-06-18 16:39:10.000000,239.20682
0,vbam,2025-06-18 16:39:10.000000,135.15105
8,vbam,2025-06-18 16:39:10.000000,37.011723
4,vbam,2025-06-18 16:39:10.000000,129.30566
3,dstm,2025-06-18 16:39:10.000000,18338.729
9,intm,2025-06-18 16:39:10.000000,1288.6296
1,dspr,2025-06-18 16:39:10.000000,143.11394
2,dspr,2025-06-18 16:39:10.000000,145.97781
0,intm,2025-06-18 16:39:10.000000,1238.8038
9,dstm,2025-06-18 16:39:10.000000,16348.91
5,vbam,2025-06-18 16:39:10.000000,177.16125
3,vbam,2025-06-18 16:39:10.000000,183.37674
1,vbam,2025-06-18 16:39:10.000000,195.88167
5,dstm,2025-06-18 16:39:10.000000,18018.592
0,dspr,2025-06-18 16:39:10.000000,129.65562
6,intm,2025-06-18 16:39:10.000000,1779.2598
9,brtm,2025-06-18 16:39:10.000000,4210.204
4,dstm,2025-06-18 16:39:10.000000,15553.732
6,brtm,2025-06-18 16:39:10.000000,5927.409
5,dspr,2025-06-18 16:39:10.000000,55.586152000000006
0,brtm,2025-06-18 16:39:10.000000,4035.8135
5,inpr,2025-06-18 16:39:10.000000,31.538778
1,dspr,2025-06-18 16:39:09.000000,123.36654
5,dstm,2025-06-18 16:39:09.000000,18067.79
0,vbam,2025-06-18 16:39:09.000000,215.89394
3,vbam,2025-06-18 16:39:09.000000,171.23059
3,dspr,2025-06-18 16:39:09.000000,68.825555
6,dspr,2025-06-18 16:39:09.000000,113.52688
3,intm,2025-06-18 16:39:09.000000,1426.1976
2,intm,2025-06-18 16:39:09.000000,1024.0364
9,dstm,2025-06-18 16:39:09.000000,19876.209
7,vbam,2025-06-18 16:39:09.000000,47.27304
2,vbam,2025-06-18 16:39:09.000000,93.801125
8,brtm,2025-06-18 16:39:09.000000,5076.121
0,dstm,2025-06-18 16:39:09.000000,20013.568
8,dstm,2025-06-18 16:39:09.000000,18802.342
6,intm,2025-06-18 16:39:09.000000,860.7863
4,dspr,2025-06-18 16:39:09.000000,142.9557
2,inpr,2025-06-18 16:39:09.000000,19.091045
6,vbam,2025-06-18 16:39:09.000000,62.37006
7,intm,2025-06-18 16:39:09.000000,782.37384
8,dspr,2025-06-18 16:39:09.000000,142.33748
7,dstm,2025-06-18 16:39:09.000000,11328.541
2,brtm,2025-06-18 16:39:09.000000,3284.127
0,intm,2025-06-18 16:39:09.000000,1658.1748
5,brtm,2025-06-18 16:39:09.000000,4816.866
1,brtm,2025-06-18 16:39:09.000000,3519.9114
3,dstm,2025-06-18 16:39:09.000000,17713.127
6,dstm,2025-06-18 16:39:09.000000,12106.131
5,intm,2025-06-18 16:39:09.000000,1461.9618
6,brtm,2025-06-18 16:39:09.000000,2712.7522
9,intm,2025-06-18 16:39:09.000000,1644.3235
5,dspr,2025-06-18 16:39:09.000000,55.670812000000005
7,brtm,2025-06-18 16:39:09.000000,2438.3083
5,vbam,2025-06-18 16:39:09.000000,178.1164
2,dspr,2025-06-18 16:39:09.000000,120.49221
9,dspr,2025-06-18 16:39:09.000000,146.9578
9,vbam,2025-06-18 16:39:09.000000,213.22708
4,brtm,2025-06-18 16:39:09.000000,5126.836
4,dstm,2025-06-18 16:39:09.000000,18946.035
0,dspr,2025-06-18 16:39:09.000000,147.5488
8,intm,2025-06-18 16:39:09.000000,1536.0345
6,inpr,2025-06-18 16:39:09.000000,14.397607
9,brtm,2025-06-18 16:39:09.000000,5455.1323
4,vbam,2025-06-18 16:39:09.000000,195.16765
5,inpr,2025-06-18 16:39:09.000000,31.6814
4,inpr,2025-06-18 16:39:09.000000,34.22758
8,vbam,2025-06-18 16:39:09.000000,192.37787
4,intm,2025-06-18 16:39:09.000000,1550.5245
7,inpr,2025-06-18 16:39:09.000000,12.143248
0,brtm,2025-06-18 16:39:09.000000,5503.6123
0,inpr,2025-06-18 16:39:09.000000,37.32253
3,inpr,2025-06-18 16:39:09.000000,30.653181
1,vbam,2025-06-18 16:39:09.000000,106.7715
3,brtm,2025-06-18 16:39:09.000000,4691.692
7,dspr,2025-06-18 16:39:09.000000,110.18128
1,dstm,2025-06-18 16:39:09.000000,14393.082
1,inpr,2025-06-18 16:39:09.000000,21.027843
8,inpr,2025-06-18 16:39:09.000000,33.810993
2,dstm,2025-06-18 16:39:09.000000,13725.026
9,inpr,2025-06-18 16:39:09.000000,36.9243
1,intm,2025-06-18 16:39:09.000000,1091.4032
4,dstm,2025-06-18 16:39:08.000000,14356.071
2,dspr,2025-06-18 16:39:08.000000,131.86867
8,dspr,2025-06-18 16:39:08.000000,122.32921
8,inpr,2025-06-18 16:39:08.000000,20.328861
7,dspr,2025-06-18 16:39:08.000000,119.00252
2,vbam,2025-06-18 16:39:08.000000,145.13736
6,brtm,2025-06-18 16:39:08.000000,4357.0474
9,vbam,2025-06-18 16:39:08.000000,58.071003
6,intm,2025-06-18 16:39:08.000000,1330.585
5,vbam,2025-06-18 16:39:08.000000,147.67041
3,vbam,2025-06-18 16:39:08.000000,203.9997
9,brtm,2025-06-18 16:39:08.000000,2634.6008
1,vbam,2025-06-18 16:39:08.000000,160.9578
7,brtm,2025-06-18 16:39:08.000000,3161.9253
0,inpr,2025-06-18 16:39:08.000000,16.582748
2,intm,2025-06-18 16:39:08.000000,1290.6719
5,dspr,2025-06-18 16:39:08.000000,52.972004000000005
0,vbam,2025-06-18 16:39:08.000000,77.00355
6,dspr,2025-06-18 16:39:08.000000,133.57162
4,intm,2025-06-18 16:39:08.000000,1087.671
7,intm,2025-06-18 16:39:08.000000,989.1215
0,dspr,2025-06-18 16:39:08.000000,116.76976
0,dstm,2025-06-18 16:39:08.000000,12859.848
3,intm,2025-06-18 16:39:08.000000,1596.3973
1,dstm,2025-06-18 16:39:08.000000,17184.014
1,inpr,2025-06-18 16:39:08.000000,29.119196
2,dstm,2025-06-18 16:39:08.000000,16369.164
6,inpr,2025-06-18 16:39:08.000000,27.904318
3,dspr,2025-06-18 16:39:08.000000,72.456475
4,brtm,2025-06-18 16:39:08.000000,3506.8489
3,brtm,2025-06-18 16:39:08.000000,5287.3906
7,vbam,2025-06-18 16:39:08.000000,87.07887
1,brtm,2025-06-18 16:39:08.000000,4504.946
6,dstm,2025-06-18 16:39:08.000000,16764.969
5,intm,2025-06-18 16:39:08.000000,1303.8284
0,brtm,2025-06-18 16:39:08.000000,2978.7698
9,dstm,2025-06-18 16:39:08.000000,11884.702
9,inpr,2025-06-18 16:39:08.000000,13.7556505
6,vbam,2025-06-18 16:39:08.000000,152.82196
0,intm,2025-06-18 16:39:08.000000,936.79126
3,dstm,2025-06-18 16:39:08.000000,19400.94
8,intm,2025-06-18 16:39:08.000000,1067.0908
7,inpr,2025-06-18 16:39:08.000000,18.087246
8,dstm,2025-06-18 16:39:08.000000,14151.983
5,dstm,2025-06-18 16:39:08.000000,16499.63
4,inpr,2025-06-18 16:39:08.000000,20.920544
4,dspr,2025-06-18 16:39:08.000000,123.2073
7,dstm,2025-06-18 16:39:08.000000,13378.789
8,brtm,2025-06-18 16:39:08.000000,3434.8179
2,inpr,2025-06-18 16:39:08.000000,26.756819
9,dspr,2025-06-18 16:39:08.000000,112.57419
2,brtm,2025-06-18 16:39:08.000000,4217.3516
1,dspr,2025-06-18 16:39:08.000000,135.37457
1,intm,2025-06-18 16:39:08.000000,1372.8417
4,vbam,2025-06-18 16:39:08.000000,106.05293
5,inpr,2025-06-18 16:39:08.000000,27.135063
3,inpr,2025-06-18 16:39:08.000000,35.546425
5,brtm,2025-06-18 16:39:08.000000,4263.399
9,intm,2025-06-18 16:39:08.000000,838.4574
8,vbam,2025-06-18 16:39:08.000000,102.09055
8,dspr,2025-06-18 16:39:07.000000,127.95703
8,brtm,2025-06-18 16:39:07.000000,3896.475
7,vbam,2025-06-18 16:39:07.000000,204.8145
1,dstm,2025-06-18 16:39:07.000000,14693.594
0,inpr,2025-06-18 16:39:07.000000,11.210158
4,inpr,2025-06-18 16:39:07.000000,13.5970955
2,vbam,2025-06-18 16:39:07.000000,26.182915
9,dstm,2025-06-18 16:39:07.000000,16762.102
3,dstm,2025-06-18 16:39:07.000000,16809.748
5,brtm,2025-06-18 16:39:07.000000,5894.569
7,inpr,2025-06-18 16:39:07.000000,35.668095
2,brtm,2025-06-18 16:39:07.000000,2054.918
1,brtm,2025-06-18 16:39:07.000000,3625.974
4,vbam,2025-06-18 16:39:07.000000,57.00919
6,dstm,2025-06-18 16:39:07.000000,16353.468
3,vbam,2025-06-18 16:39:07.000000,153.6914
3,brtm,2025-06-18 16:39:07.000000,4372.8525
0,dspr,2025-06-18 16:39:07.000000,108.79652
2,dspr,2025-06-18 16:39:07.000000,105.50757
0,dstm,2025-06-18 16:39:07.000000,11006.692
1,intm,2025-06-18 16:39:07.000000,1121.7069
3,dspr,2025-06-18 16:39:07.000000,66.88215
5,inpr,2025-06-18 16:39:07.000000,40.533955
8,vbam,2025-06-18 16:39:07.000000,127.4861
8,intm,2025-06-18 16:39:07.000000,1198.9929
6,intm,2025-06-18 16:39:07.000000,1289.0892
1,dspr,2025-06-18 16:39:07.000000,124.65949
9,brtm,2025-06-18 16:39:07.000000,4356.0366
2,dstm,2025-06-18 16:39:07.000000,10242.268
0,brtm,2025-06-18 16:39:07.000000,2324.7148
4,dspr,2025-06-18 16:39:07.000000,112.338875
5,vbam,2025-06-18 16:39:07.000000,237.40027
8,inpr,2025-06-18 16:39:07.000000,24.121044
3,inpr,2025-06-18 16:39:07.000000,28.034145
5,dstm,2025-06-18 16:39:07.000000,21121.28
4,intm,2025-06-18 16:39:07.000000,832.9425
7,intm,2025-06-18 16:39:07.000000,1600.6294
7,brtm,2025-06-18 16:39:07.000000,5302.203
9,inpr,2025-06-18 16:39:07.000000,27.896013
6,brtm,2025-06-18 16:39:07.000000,4211.812
5,intm,2025-06-18 16:39:07.000000,1769.8767
9,vbam,2025-06-18 16:39:07.000000,152.76634
7,dstm,2025-06-18 16:39:07.000000,19442.908
9,dspr,2025-06-18 16:39:07.000000,133.55931
2,intm,2025-06-18 16:39:07.000000,672.8337
1,vbam,2025-06-18 16:39:07.000000,112.60597
8,dstm,2025-06-18 16:39:07.000000,15460.013
7,dspr,2025-06-18 16:39:07.000000,145.09352
6,dspr,2025-06-18 16:39:07.000000,131.80113
1,inpr,2025-06-18 16:39:07.000000,21.899073
6,vbam,2025-06-18 16:39:07.000000,144.83264
6,inpr,2025-06-18 16:39:07.000000,26.711315
4,brtm,2025-06-18 16:39:07.000000,2615.2986
0,intm,2025-06-18 16:39:07.000000,749.9185
2,inpr,2025-06-18 16:39:07.000000,8.993969
3,intm,2025-06-18 16:39:07.000000,1335.1007
0,vbam,2025-06-18 16:39:07.000000,41.02432
4,dstm,2025-06-18 16:39:07.000000,11830.013
5,dspr,2025-06-18 16:39:07.000000,60.925904
9,intm,2025-06-18 16:39:07.000000,1330.2961
4,brtm,2025-06-18 16:39:06.000000,4422.329
0,brtm,2025-06-18 16:39:06.000000,3503.7954
3,dstm,2025-06-18 16:39:06.000000,12350.014
7,inpr,2025-06-18 16:39:06.000000,33.119198
1,vbam,2025-06-18 16:39:06.000000,120.534485
1,dspr,2025-06-18 16:39:06.000000,126.416504
8,inpr,2025-06-18 16:39:06.000000,36.19108
5,dspr,2025-06-18 16:39:06.000000,54.40875200000001
3,dspr,2025-06-18 16:39:06.000000,57.2880975
0,inpr,2025-06-18 16:39:06.000000,20.895462
2,dspr,2025-06-18 16:39:06.000000,127.921776
5,intm,2025-06-18 16:39:06.000000,1388.0128
8,intm,2025-06-18 16:39:06.000000,1618.8201
2,intm,2025-06-18 16:39:06.000000,1198.1667
5,brtm,2025-06-18 16:39:06.000000,4558.045
9,vbam,2025-06-18 16:39:06.000000,33.3539
6,intm,2025-06-18 16:39:06.000000,1721.0435
0,intm,2025-06-18 16:39:06.000000,1086.7987
1,inpr,2025-06-18 16:39:06.000000,23.082996
9,dstm,2025-06-18 16:39:06.000000,10611.618
5,inpr,2025-06-18 16:39:06.000000,29.555368
1,intm,2025-06-18 16:39:06.000000,1162.8868
5,vbam,2025-06-18 16:39:06.000000,163.87872
7,intm,2025-06-18 16:39:06.000000,1511.9722
6,dspr,2025-06-18 16:39:06.000000,150.2312
4,dstm,2025-06-18 16:39:06.000000,16949.932
8,dspr,2025-06-18 16:39:06.000000,145.86967
3,inpr,2025-06-18 16:39:06.000000,15.104664
0,vbam,2025-06-18 16:39:06.000000,105.88497
4,vbam,2025-06-18 16:39:06.000000,156.41306
5,dstm,2025-06-18 16:39:06.000000,17334.459
2,inpr,2025-06-18 16:39:06.000000,24.097292
9,brtm,2025-06-18 16:39:06.000000,2185.277
2,dstm,2025-06-18 16:39:06.000000,15451.819
6,dstm,2025-06-18 16:39:06.000000,20637.014
7,dstm,2025-06-18 16:39:06.000000,18563.725
4,dspr,2025-06-18 16:39:06.000000,134.36745
9,dspr,2025-06-18 16:39:06.000000,107.0967
7,dspr,2025-06-18 16:39:06.000000,141.3108
6,brtm,2025-06-18 16:39:06.000000,5723.6514
0,dstm,2025-06-18 16:39:06.000000,14347.42
8,vbam,2025-06-18 16:39:06.000000,208.31685
9,inpr,2025-06-18 16:39:06.000000,10.064775
3,vbam,2025-06-18 16:39:06.000000,67.10508
9,intm,2025-06-18 16:39:06.000000,710.0791
6,inpr,2025-06-18 16:39:06.000000,39.129997
6,vbam,2025-06-18 16:39:06.000000,227.99823
4,intm,2025-06-18 16:39:06.000000,1349.2368
2,vbam,2025-06-18 16:39:06.000000,127.32702
8,dstm,2025-06-18 16:39:06.000000,19623.299
3,intm,2025-06-18 16:39:06.000000,885.37964
7,vbam,2025-06-18 16:39:06.000000,187.74503
3,brtm,2025-06-18 16:39:06.000000,2798.8286
1,dstm,2025-06-18 16:39:06.000000,15101.961
4,inpr,2025-06-18 16:39:06.000000,28.440557
0,dspr,2025-06-18 16:39:06.000000,123.17008
7,brtm,2025-06-18 16:39:06.000000,4991.9023
2,brtm,2025-06-18 16:39:06.000000,3893.583
8,brtm,2025-06-18 16:39:06.000000,5365.8706
1,brtm,2025-06-18 16:39:06.000000,3770.1038
2,inpr,2025-06-18 16:39:05.000000,23.143566
8,vbam,2025-06-18 16:39:05.000000,22.813065
6,dspr,2025-06-18 16:39:05.000000,120.85969
0,dspr,2025-06-18 16:39:05.000000,125.24178
0,dstm,2025-06-18 16:39:05.000000,14828.93
5,brtm,2025-06-18 16:39:05.000000,4775.277
9,brtm,2025-06-18 16:39:05.000000,5455.2617
7,intm,2025-06-18 16:39:05.000000,891.1293
3,inpr,2025-06-18 16:39:05.000000,33.33446
5,inpr,2025-06-18 16:39:05.000000,31.339775
6,intm,2025-06-18 16:39:05.000000,1032.649
9,intm,2025-06-18 16:39:05.000000,1644.3605
3,vbam,2025-06-18 16:39:05.000000,189.1866
2,dspr,2025-06-18 16:39:05.000000,126.50639
4,inpr,2025-06-18 16:39:05.000000,19.277607
9,dstm,2025-06-18 16:39:05.000000,19876.572
7,inpr,2025-06-18 16:39:05.000000,15.269967
0,brtm,2025-06-18 16:39:05.000000,3673.74
5,vbam,2025-06-18 16:39:05.000000,175.82858
5,dspr,2025-06-18 16:39:05.000000,55.468016000000006
9,inpr,2025-06-18 16:39:05.000000,36.925365
1,brtm,2025-06-18 16:39:05.000000,4274.755
6,vbam,2025-06-18 16:39:05.000000,95.45936
2,dstm,2025-06-18 16:39:05.000000,15122.8545
4,intm,2025-06-18 16:39:05.000000,1030.5255
0,vbam,2025-06-18 16:39:05.000000,115.23354
3,brtm,2025-06-18 16:39:05.000000,5018.1084
4,vbam,2025-06-18 16:39:05.000000,95.050514
9,dspr,2025-06-18 16:39:05.000000,146.95938
3,intm,2025-06-18 16:39:05.000000,1519.4596
0,intm,2025-06-18 16:39:05.000000,1135.3542
8,inpr,2025-06-18 16:39:05.000000,8.490767
4,brtm,2025-06-18 16:39:05.000000,3306.8394
6,dstm,2025-06-18 16:39:05.000000,13810.436
9,vbam,2025-06-18 16:39:05.000000,213.23419
4,dspr,2025-06-18 16:39:05.000000,120.76909
8,intm,2025-06-18 16:39:05.000000,655.33105
7,brtm,2025-06-18 16:39:05.000000,2818.9524
7,dstm,2025-06-18 16:39:05.000000,12407.032
4,dstm,2025-06-18 16:39:05.000000,13789.377
1,intm,2025-06-18 16:39:05.000000,1307.0728
2,brtm,2025-06-18 16:39:05.000000,3777.478
7,dspr,2025-06-18 16:39:05.000000,114.82152
5,dstm,2025-06-18 16:39:05.000000,17949.953
3,dstm,2025-06-18 16:39:05.000000,18637.973
3,dspr,2025-06-18 16:39:05.000000,70.81514
1,vbam,2025-06-18 16:39:05.000000,148.29507
6,inpr,2025-06-18 16:39:05.000000,19.338657
2,vbam,2025-06-18 16:39:05.000000,120.94012
7,vbam,2025-06-18 16:39:05.000000,68.21209
1,dspr,2025-06-18 16:39:05.000000,132.56844
8,dstm,2025-06-18 16:39:05.000000,10068.699
8,brtm,2025-06-18 16:39:05.000000,1993.6586
6,brtm,2025-06-18 16:39:05.000000,3314.2715
0,inpr,2025-06-18 16:39:05.000000,22.291435
8,dspr,2025-06-18 16:39:05.000000,104.76079
2,intm,2025-06-18 16:39:05.000000,1164.9937
5,intm,2025-06-18 16:39:05.000000,1450.0791
1,dstm,2025-06-18 16:39:05.000000,16531.805
1,inpr,2025-06-18 16:39:05.000000,27.228342
3,inpr,2025-06-18 16:39:04.000000,30.528202
3,brtm,2025-06-18 16:39:04.000000,4676.4766
0,dspr,2025-06-18 16:39:04.000000,112.74159
5,intm,2025-06-18 16:39:04.000000,1200.5503
1,intm,2025-06-18 16:39:04.000000,1145.2976
8,vbam,2025-06-18 16:39:04.000000,94.26219
3,intm,2025-06-18 16:39:04.000000,1421.8505
7,brtm,2025-06-18 16:39:04.000000,4694.5503
4,dspr,2025-06-18 16:39:04.000000,113.53025
3,dspr,2025-06-18 16:39:04.000000,68.7328
9,dspr,2025-06-18 16:39:04.000000,142.59283
3,vbam,2025-06-18 16:39:04.000000,170.3936
7,dspr,2025-06-18 16:39:04.000000,137.68596
9,vbam,2025-06-18 16:39:04.000000,193.53021
7,vbam,2025-06-18 16:39:04.000000,171.38782
0,inpr,2025-06-18 16:39:04.000000,13.86845
5,vbam,2025-06-18 16:39:04.000000,127.785965
9,dstm,2025-06-18 16:39:04.000000,18861.697
8,brtm,2025-06-18 16:39:04.000000,3292.509
0,vbam,2025-06-18 16:39:04.000000,58.826405
8,inpr,2025-06-18 16:39:04.000000,19.159895
6,intm,2025-06-18 16:39:04.000000,1559.6793
6,vbam,2025-06-18 16:39:04.000000,196.93028
1,inpr,2025-06-18 16:39:04.000000,22.577307
8,intm,2025-06-18 16:39:04.000000,1026.4312
2,vbam,2025-06-18 16:39:04.000000,77.29988
6,dspr,2025-06-18 16:39:04.000000,143.34633
1,dstm,2025-06-18 16:39:04.000000,14927.534
9,brtm,2025-06-18 16:39:04.000000,5097.0693
6,dstm,2025-06-18 16:39:04.000000,19036.82
5,dstm,2025-06-18 16:39:04.000000,15475.458
4,brtm,2025-06-18 16:39:04.000000,2713.0283
8,dspr,2025-06-18 16:39:04.000000,120.5944
9,intm,2025-06-18 16:39:04.000000,1542.0198
2,dspr,2025-06-18 16:39:04.000000,116.83544
5,dspr,2025-06-18 16:39:04.000000,51.20939200000001
6,brtm,2025-06-18 16:39:04.000000,5158.878
2,dstm,2025-06-18 16:39:04.000000,12875.11
7,intm,2025-06-18 16:39:04.000000,1427.0143
7,dstm,2025-06-18 16:39:04.000000,17721.227
1,dspr,2025-06-18 16:39:04.000000,125.66602
4,dstm,2025-06-18 16:39:04.000000,12106.915
1,vbam,2025-06-18 16:39:04.000000,117.14797
5,inpr,2025-06-18 16:39:04.000000,24.165821
3,dstm,2025-06-18 16:39:04.000000,17670.018
4,inpr,2025-06-18 16:39:04.000000,14.399877
0,dstm,2025-06-18 16:39:04.000000,11923.61
4,vbam,2025-06-18 16:39:04.000000,62.385265
1,brtm,2025-06-18 16:39:04.000000,3708.5417
2,brtm,2025-06-18 16:39:04.000000,2984.1565
5,brtm,2025-06-18 16:39:04.000000,3901.9263
2,intm,2025-06-18 16:39:04.000000,938.33044
0,brtm,2025-06-18 16:39:04.000000,2648.3333
2,inpr,2025-06-18 16:39:04.000000,16.627
4,intm,2025-06-18 16:39:04.000000,860.8653
0,intm,2025-06-18 16:39:04.000000,842.38086
6,inpr,2025-06-18 16:39:04.000000,34.49078
8,dstm,2025-06-18 16:39:04.000000,13748.775
7,inpr,2025-06-18 16:39:04.000000,30.67666
9,inpr,2025-06-18 16:39:04.000000,33.98307
9,brtm,2025-06-18 16:39:03.000000,4600.489
0,vbam,2025-06-18 16:39:03.000000,182.27838
1,intm,2025-06-18 16:39:03.000000,860.7407
2,brtm,2025-06-18 16:39:03.000000,2456.474
7,dstm,2025-06-18 16:39:03.000000,13097.618
2,inpr,2025-06-18 16:39:03.000000,12.292467
2,dstm,2025-06-18 16:39:03.000000,11380.01
6,dspr,2025-06-18 16:39:03.000000,112.37924
6,vbam,2025-06-18 16:39:03.000000,57.19133
8,vbam,2025-06-18 16:39:03.000000,82.12085
5,brtm,2025-06-18 16:39:03.000000,3380.1753
1,inpr,2025-06-18 16:39:03.000000,14.396296
1,dstm,2025-06-18 16:39:03.000000,12105.679
2,intm,2025-06-18 16:39:03.000000,787.564
4,dstm,2025-06-18 16:39:03.000000,16110.538
9,dspr,2025-06-18 16:39:03.000000,136.53929
3,dspr,2025-06-18 16:39:03.000000,69.75778
8,intm,2025-06-18 16:39:03.000000,963.37006
4,inpr,2025-06-18 16:39:03.000000,26.007025
3,brtm,2025-06-18 16:39:03.000000,4844.6357
0,brtm,2025-06-18 16:39:03.000000,4892.526
6,dstm,2025-06-18 16:39:03.000000,11839.394
3,dstm,2025-06-18 16:39:03.000000,18146.469
5,dstm,2025-06-18 16:39:03.000000,13997.163
8,inpr,2025-06-18 16:39:03.000000,17.34689
2,dspr,2025-06-18 16:39:03.000000,110.40273
7,intm,2025-06-18 16:39:03.000000,960.76825
0,intm,2025-06-18 16:39:03.000000,1483.5787
3,inpr,2025-06-18 16:39:03.000000,31.909508
5,intm,2025-06-18 16:39:03.000000,1051.4788
0,inpr,2025-06-18 16:39:03.000000,32.30289
5,dspr,2025-06-18 16:39:03.000000,48.6652344
7,inpr,2025-06-18 16:39:03.000000,17.272087
0,dspr,2025-06-18 16:39:03.000000,140.09937
4,intm,2025-06-18 16:39:03.000000,1264.5922
1,dspr,2025-06-18 16:39:03.000000,113.52493
8,dstm,2025-06-18 16:39:03.000000,13123.42
